IMF_PC1,IMF_PC2,IMF_PC3,IMF_PC4,iso3
1.4198152633639318,-0.35279264001015515,0.06971228817806448,2.634991051802834,AZE
1.644103502611499,-0.28195926285954714,-0.8550915336250051,1.0536174614983893,AZE
1.761808433909826,-0.34910105262533475,-1.6161576549893162,-0.13040664984798517,AZE
1.9254228357164038,-0.23900128876132123,-1.0002889428580606,0.7539464732805637,AZE
1.6057214331468246,-0.32721160891293,-0.8202162866950046,1.112971840046738,AZE
1.5914786407630346,-0.30405872987656657,-0.3439224667418128,1.6971863659865587,AZE
1.6245409351680096,-0.1729630982018905,-0.5607502577609996,1.1321829751743577,AZE
1.754479775522797,-0.32345645780690285,0.7405491211070292,2.318418662095688,AZE
1.5978872027326758,-0.35862480371050437,-0.14159427651341097,1.1203167176394164,AZE
2.2148405227875787,-0.3586257922865299,0.5746103749605431,1.2371214998368634,AZE
2.432355020092394,-0.3880043434400564,0.07061751188226424,0.8400603965907885,AZE
2.4419760830064603,-0.23646282549662043,0.5361920292049448,1.607280294388185,AZE
2.4300913155896398,-0.12938681568922758,0.779106099991101,1.9666170158982395,AZE
2.6083651741700242,-0.2724538796455459,1.566041986401719,2.6056317510518268,AZE
2.483883296957682,-0.14966756561736416,2.0316997004422963,2.772516471900237,AZE
1.918752794787907,-0.12191768611286136,1.8905411675701227,2.556110211841127,AZE
1.2157852242836056,-0.2863433543173177,1.3519558867685388,2.527560215826132,AZE
1.084226927427415,-0.2144760652908644,1.2699680104213351,2.7175143350828104,AZE
1.296509690320106,-0.3213842322073295,1.230312864828479,2.414635612052681,AZE
0.9501044599547159,-0.2726299031312138,-0.46707808300564624,0.1592430827679462,AZE
1.1173294079645146,-0.1649215282476007,-1.5607923277571154,-1.528493405465486,AZE
1.2678566947027128,-0.10665062443535833,-2.0069969790676536,-1.44588161906414,AZE
1.274044299091524,-0.2284672891273843,-1.4388282803222976,-0.3545392481597966,AZE
1.2034288610061357,-0.14433235091333235,-1.1897175458248515,-0.21015591324039642,AZE
1.2954816092747885,-0.3170876476540461,-1.163743764218241,-0.023971560048386388,AZE
1.2295602461473576,-0.22708598861401136,-1.658679435925593,-1.1013975988157263,AZE
1.2582297489460657,-0.19122487476164857,-2.3295167737589715,-1.8414679383329302,AZE
1.1174330257526124,-0.2611094409555113,-2.1318224699099875,-1.5831277235602286,AZE
0.8750825231650398,-0.21981133910363151,-2.4811387458010494,-1.9061100148667924,AZE
0.8124101666931259,-0.2481339985083979,-2.50507240603402,-1.6437627526662595,AZE
1.1138437049778211,0.00833625370953726,-2.82698186551176,-2.0072405304665475,AZE
1.504383119412548,-0.10190111542618963,-0.9471418963429743,-0.38409716548859735,AZE
1.63806269737453,-0.3200379236586896,0.19755596559235597,1.2751577572883261,AZE
1.9121651094436773,-0.3379217979119101,-0.12946682165623555,0.5556715853662842,AZE
1.4014544678276082,0.05199466892240212,-1.7857817155482991,-0.7938919673000305,AZE
0.6525489565497439,-0.20471245795935739,-4.783546793617287,-4.607691866180304,AZE
0.16829197694456924,-0.09479075471119852,-6.093817140168653,-5.819247447341208,AZE
0.4872364958368526,-0.24809182091668266,-5.208797829041476,-4.748602908377561,AZE
0.6322164953021773,-0.21404414128680924,-3.799237409591005,-2.7262671226571316,AZE
0.8146234988757107,0.13383234114682424,-3.6423479902858,-2.4621171609671637,AZE
1.5004157258518458,-0.31489358641509413,-2.8359900274758383,-1.4421402445925926,AZE
1.953177298265848,-0.290387837527998,-3.4934638853575017,-2.519526859997794,AZE
2.9084765233634893,11.281934684137376,-2.7282145229588513,-2.788459181274565,AZE
2.9285283710526757,0.15616969410302847,-2.9955379675764138,-3.0075778774775483,AZE
3.2984896775965624,-0.38443836967371514,-2.4864005840231624,-2.0789975073557803,AZE
4.1509585738739005,-0.4817594837938162,-1.4231391003906166,-1.3992219320620467,AZE
4.738391786165984,-0.5107854286062739,0.19718085866815266,0.6927364764934061,AZE
4.935898105069611,-0.6036115298999306,3.2546069359917222,3.6006737640167614,AZE
5.576862216291169,-0.5480667079419113,4.402366426101553,4.001803815099865,AZE
6.894484765418038,-0.7285546000483517,4.121672012717272,2.672055879069653,AZE
6.541339649627521,-0.6666836950861222,3.8159171444519764,1.8764626280359513,AZE
6.284103384306874,-0.6243403960523803,3.581640744431387,1.8386315175315755,AZE
6.2711925728667,-0.7033512939857715,2.8734693148531463,1.5201434320137908,AZE
6.061100053344608,-0.6181908351328819,3.600200177219011,2.354214683162925,AZE
6.8760383781634005,-0.7677749237290538,4.33732862019197,2.656857279158938,AZE
6.869793927327919,-0.5931314277616545,3.8450709243645074,2.5668287090303434,AZE
6.876647732012129,-0.591490258991167,2.27851588667284,0.8474395781871509,AZE
7.745383071992142,-0.7316042980592737,2.8235242663189393,0.6712473872237797,AZE
8.822463034612245,-0.8090203730021495,2.9260359965282143,-0.1394734373844237,AZE
10.857123706581357,-0.9946818338755513,4.684036247305564,-1.2083602473340385,AZE
10.898690073456288,-0.9011640850445695,4.589107241456664,-1.5537417341991744,AZE
10.719508450978156,-0.7412887384667622,4.818608170174649,-2.063634813239643,AZE
9.865290321666704,-0.7251215247120477,4.235675534118856,-1.88355355745308,AZE
7.874025282573208,-0.7230552676314905,3.0523056816793477,-2.2255905754508496,AZE
8.0775624893007,-0.7733845879183611,3.5881643354899904,-2.5580296744956312,AZE
7.240377477930901,-0.6665054706248513,2.0363717153217515,-3.03430187318086,AZE
6.696601821219651,-0.6146070740120185,0.7535667317314081,-3.157277850328146,AZE
6.779384842998243,-0.5054205918815265,0.5747712186566957,-2.886813484685975,AZE
6.607472118541921,-0.3926634746442442,-0.065531642233406,-2.2314088188652983,AZE
6.363968628924881,-0.5699398034268351,-1.5430529279206968,-1.9546716210942867,AZE
6.365331791273225,-0.45453917442543346,-2.271712903144201,-2.4729932604411293,AZE
5.997264044783561,-0.4809979220771873,-3.718405177965494,-3.8950083653466856,AZE
6.356345156685416,-0.5472230971034148,-2.9008195573287514,-2.59372840626478,AZE
5.923178331234264,-0.5542065089425504,-3.836961580861523,-3.959106876824347,AZE
5.730061374645639,-0.4875256913533745,-4.193774106517858,-4.0776945305361245,AZE
5.943359365281398,-0.5807723805481353,-3.0705465094621207,-2.612806167834644,AZE
5.796174240410345,-0.584768249379645,-2.564801983094645,-0.9678670385079564,AZE
5.979596061194017,-0.3906598555942242,-1.5368532686122909,0.49856359108338366,AZE
5.591202079853358,-0.5775932207969855,-1.7930071105914653,0.010166913883518314,AZE
5.697137796254271,-0.5943954176142329,-2.2000887766775383,-0.02671839022207378,AZE
-4.372140025914127,-0.1409717702954914,-0.8200888954929018,0.6517102862441766,BDI
-4.413288789918874,-0.13270218511311382,-0.6341082962574388,0.4041941776213969,BDI
-4.460552134751915,-0.13019721257620537,-1.0187300922142868,0.2401673943730605,BDI
-4.565972360052106,-0.11766237949581033,-1.242935815951795,0.23484899035091142,BDI
-4.703996135779892,-0.10836297507023726,-1.2654638477397935,0.1632573536403235,BDI
-4.6324307624865995,-0.10571790010140777,-1.406047860659663,0.17788509279911432,BDI
-4.761063329309131,-0.09279585021712408,-1.5641159009169574,0.3250052028049314,BDI
-4.774547653886036,-0.08515365458194582,-1.5298237692302665,0.6901867363579868,BDI
-4.5862587944349364,-0.09069768414765747,-1.3781081072345454,0.807440136938714,BDI
-4.727691769653217,-0.07474832143669183,-1.5346283368808953,0.9390603250378434,BDI
-4.855405072832482,-0.06695774555790071,-1.3403054534576193,0.9454253742348238,BDI
-4.822676426348603,-0.07191155249099793,-1.1842122670717448,0.6845571916647974,BDI
-4.967553312032241,-0.06851766548723795,-1.2516847508471316,0.7240367664052297,BDI
-4.928006506888489,-0.0733076539459688,-1.3221795532741352,0.29723198075987417,BDI
-4.9134046286986,-0.0730064709099155,-1.3412175905644876,0.24560832978677571,BDI
-4.7707673365379115,-0.07771554534291017,-1.2357399090874635,0.06190760837361167,BDI
-4.705473877327794,-0.09108341515675364,-1.2264010328312542,0.1180846699244443,BDI
-4.704324233297175,-0.0906486013731346,-1.208209121747249,-0.03880607148655067,BDI
-4.710084127851795,-0.08915251608771976,-0.9917573343707471,0.03860986866637747,BDI
-4.728151556913319,-0.09512989773514777,-0.8527219321103213,-0.11462937202533069,BDI
-4.825219312847995,-0.08583964803092067,-0.850709413124129,-0.12975272591053086,BDI
-4.927025283896023,-0.07726720322532846,-0.7989460295419849,-0.16528975241816793,BDI
-4.849031840906422,-0.07524282582709843,-1.0863461118578464,-0.07277622503810387,BDI
-4.692442746601514,-0.08067190101966262,-1.004326600557886,0.44042206028424624,BDI
-4.646699845738148,-0.08813769532783775,-1.0701483732595396,0.4679660613021824,BDI
-4.499868930534352,-0.09628930571661906,-1.0483039742755778,0.2605857856408461,BDI
-4.2802346779194655,-0.11723398573185308,-0.8591920142338415,0.20796699898041637,BDI
-3.9310678552413405,-0.14271354871348696,-0.6393605564440117,0.1689868471941096,BDI
-3.5583011054187144,-0.17256206735486418,-0.44456103179783935,0.40941502094203125,BDI
-3.788138604016506,-0.1636931217494097,-0.2976446125404437,0.3982151607690165,BDI
-3.476091548717334,-0.17449258306579538,-0.20022674480865485,0.42222464198971865,BDI
-3.6858017503818976,-0.16966758211313665,-0.13533215521897632,0.8562507377783818,BDI
-3.7818511335290954,-0.16631284407563096,0.10696430184277143,0.8647080839799435,BDI
-3.677003786241004,-0.16736243489298155,-0.06119073312433139,0.9550463184441635,BDI
-3.599669318405467,-0.17495459262485813,-0.01896411995156413,0.7557540575624577,BDI
-3.5000023771248383,-0.18349324952378315,-0.14601616627770053,0.4213633010735734,BDI
-3.426205015430566,-0.19144202644804892,0.022386710710571276,-0.015097547244254118,BDI
-3.2465803808687017,-0.2045111358286447,0.1363784842470928,-0.015812054113717517,BDI
-3.353033987368799,-0.19057162441621778,-0.013412916298639527,0.4845940355369786,BDI
-3.1596390034605575,-0.19771522493770685,0.04396898263085283,0.5279173560947098,BDI
-3.0398480898454907,-0.21070460531832022,0.06013906354772233,0.8986656966979779,BDI
-2.7900188214141517,-0.22355851979113112,0.22904678270097306,0.990051740737746,BDI
-2.896976774673914,-0.2289847973381521,0.3044224749483227,1.4152444928062802,BDI
-2.5426612791648466,3.58983399449276,0.15525339796481982,1.5681946569089964,BDI
-2.801807271430457,-0.22517123470787273,0.06963495246804735,1.5347942818272715,BDI
-3.0232724534367104,-0.21641092276173127,0.26605145582165196,1.4619150577004127,BDI
-2.9742048097380636,-0.22083346617128274,0.21993946059183414,1.0321757412590395,BDI
-2.901766818379713,-0.2237323278306456,0.0809785987441224,0.6218930207341345,BDI
-2.8763381720480226,-0.23394528189046054,0.06327752938054554,0.6115490256739105,BDI
-2.87232717392844,-0.22969008762638232,-0.03966656966536277,0.47449302981383823,BDI
-2.63913469089244,-0.04822675940962667,-0.08255351955697543,0.3770690547938079,BDI
-2.776449555863731,-0.2326211148995165,-0.14175289411410227,0.6511195432114186,BDI
-2.7302884761116375,-0.0396667215322235,-0.41904940005973695,0.1539718809340543,BDI
-2.6177137469736884,-0.24349526572320462,-0.4356441471183458,-0.2253397617950066,BDI
-2.613817821047022,-0.24533242112391612,-0.8517335462845079,-0.6502543701190351,BDI
-2.670824392703657,-0.24290246066694582,-0.867943607548951,-0.7375528208746774,BDI
-2.6799123440344257,-0.04521294947226345,-1.1619833372053494,-1.0727107422368514,BDI
-2.618988609350381,-0.24734737265042944,-1.0827176289218197,-0.8129910206948586,BDI
-2.5139689273086265,-0.240092734544633,-0.7543667081145475,-1.100895051378572,BDI
-2.505481220810047,-0.24678143362093688,-0.8394031867213444,-1.1672935054503066,BDI
-2.5559260797065413,-0.05737015925505389,-0.8322553189298653,-1.2586030911192825,BDI
-2.387383651414146,-0.0801563806895769,-0.47401257944712466,-0.8729499176812505,BDI
-2.3070264231477,-0.2716761668783516,-0.8516751056097123,-1.5443559315044775,BDI
-2.0717421012675645,-0.29502622089637925,-0.5977523382565587,-0.9993084333249813,BDI
-1.678256162299813,-0.1524123260240204,-0.2159124064962434,-1.579212795189294,BDI
-2.0160943394363047,-0.3046205704557795,-0.06979602507314242,-1.6392321176782774,BDI
-1.775446445779147,3.6251140987942168,-0.07847195350286924,-1.661594432655413,BDI
-2.0631242728745702,-0.3023696825656273,-0.2887532484059051,-1.675948643544393,BDI
-2.495124600940642,-0.07514477125736532,-0.26743986728903074,-1.4380499628557568,BDI
-2.8382576275899134,-0.23609870531215965,-0.024863447155916842,-1.4750382678568887,BDI
-2.7888329185073637,-0.24702588705908263,0.5222173209399419,-1.7219813445312049,BDI
-3.015020100568762,-0.24258518198005835,0.7369246574042908,-1.2845549243329788,BDI
-2.7763369604957466,-0.2581046340306274,0.7350760269322718,-1.49267383876255,BDI
-2.676638363673411,-0.08658240665351172,0.2497033216326702,-0.7955815229628439,BDI
-2.440159457650459,-0.2548093430966254,0.3326825313738921,-0.040010373040062025,BDI
-2.465011083694158,-0.10019240287995151,0.2565513537589288,0.582836737098148,BDI
-2.026934127403995,-0.1285722954169764,0.6201441854913425,0.9565239291410492,BDI
-2.5266953625089785,-0.2628294579348126,0.586985608149377,0.9564718163110203,BDI
-2.7226231399942318,-0.24074858765910628,0.46263537343202304,0.49203809843341334,BDI
-2.9268221754656722,-0.21999394442103545,0.1560570623398018,0.6499442907956697,BDI
-3.09794388049201,-0.20552983744238487,0.35428563322858164,0.7862101044015528,BDI
-3.364061592396217,-0.1920386833036812,0.2816413560275199,0.6121822676777215,BDI
-3.4105266059526818,-0.17692944641961222,0.2010087400108376,0.4431189167560308,BDI
-3.666685623907836,-0.15139270411066844,0.03305870059288314,1.276308546139176,BDI
-3.672810603729187,-0.13305207901454336,-0.2642984437188544,1.3209500962499467,BDI
-3.5021153831124168,0.00017599881693773433,-0.5894592631401134,1.0702688767866793,BDI
-3.8347037240015864,-0.13330740559592363,-0.7510843469421831,0.4468523237741114,BDI
-3.9881605955367636,-0.12721021066935578,-0.6465650688193857,0.12729604534302927,BDI
-4.147317322192658,-0.11848679238165628,-1.0253764931831313,-0.6514855672084877,BDI
-4.350215629979208,-0.09351363060914128,-1.3093474139522796,-0.5258014434090253,BDI
-4.540491597582353,-0.07376340879378199,-1.3643112151914158,0.03176906935125453,BDI
-4.6284065184952,-0.06142015188193837,-1.3709045390596177,0.11149787201879725,BDI
-4.707551797719562,-0.06325411153581559,-1.0461988865784186,-0.07483854246254018,BDI
-4.812821685267122,-0.06088500933337807,-0.857324969980154,0.16300148569006626,BDI
-4.889275732995558,-0.05140288275293591,-0.7077267165555271,0.4427931898955027,BDI
-4.974410696293756,-0.04322764487081393,-0.8801598085537834,0.5119781402998685,BDI
-4.752468807132203,0.21964391133280742,-1.0249450541454135,0.2852119268367024,BDI
-5.021444654379585,-0.03835476876435967,-1.2395387570820118,0.036265234305208005,BDI
-5.130617446060435,-0.02622437357160468,-1.2882138626729265,-0.058222872987096254,BDI
-5.192444177553575,0.10294719205350035,-1.40203059042318,-0.26410595115397745,BDI
-5.060565832074514,0.0860569829232576,-1.1414811320898615,-0.4424305300886682,BDI
-5.153158652455444,0.455258555975088,-1.1754861430154322,-0.2385810642463744,BDI
-5.426636789747605,-0.025208407337753983,-1.0893668857810042,-0.2734436459276813,BDI
-5.209817743430581,-0.04916748070601273,-0.8749279861591361,-0.6122530764418552,BDI
-5.031311581190224,-0.0434533596998965,-1.1556105394368823,-0.5718151081750269,BDI
-4.924224699714684,0.06430130336901985,-0.9608327340538203,-0.48569261896856347,BDI
-4.928353900944519,-0.048913841455705924,-1.0342049224624004,-0.31891939208545456,BDI
-4.9538341757469375,0.4951017163263921,-0.9120612967938809,-0.622689210128144,BDI
-5.036876164021494,-0.05467411502389618,-1.0200714152978414,-0.7700108173030059,BDI
-4.8780946794782425,0.37218326194823886,-1.1228932856163993,-1.0960262323576717,BDI
-4.746155970499576,0.3614406402868266,-1.0104333604536795,-1.0316807657285023,BDI
-4.797020872316472,-0.06964025221679684,-1.1710691762654932,-0.8156965032957292,BDI
-4.670464508797973,0.03286360734974819,-1.2511699214240053,-1.0207747175275668,BDI
-4.744692844743873,0.027933863858337734,-1.1098981112353425,-1.081921487895715,BDI
-4.930579197763242,0.050813062379111706,-1.2508886992987756,-0.5106724644081886,BDI
-4.898475922149121,3.8241419170478874,-1.336043661292129,-0.5113040458847281,BDI
-4.9778992432398805,0.1570873547914062,-0.9118058630038275,-0.8872171512458273,BDI
-5.081073035170816,0.16320762547111942,-1.0143249839325845,-0.9502839591162966,BDI
-5.03753110616851,0.05787495148133359,-1.1247473933730991,-1.5934730874076584,BDI
-5.162536959697758,0.24458173501703584,-0.5107184973196743,-1.758023935713843,BDI
-5.111724197762088,0.032662775651205955,-0.07794456451688475,-1.6576266182115205,BDI
-5.165203744807298,0.04904526309280477,-0.4277930500290371,-1.3088334096510976,BDI
-5.340531166861792,-0.06419586621812576,-0.16983774368534488,-1.215910719243292,BDI
-5.400552849421771,0.056521849506989574,-0.21706351234914995,-1.4277197975475628,BDI
-5.394604360491583,0.05682857351819298,-0.407635332121379,-1.1443323826318872,BDI
-5.387836790018728,0.0712610143693897,-0.583602155334557,-1.2702983887073298,BDI
-5.305293720890659,0.2771352017301547,-0.7848895688913834,-1.2327562455698367,BDI
-5.271693036510696,0.4885862027095508,-0.4716997028988739,-1.1865250836054904,BDI
-5.544157393837414,0.29072423005568737,-0.45849265508606124,-0.9926128205714365,BDI
-5.821398121258386,0.5207789636893548,-0.39568976687080964,-0.781191913854916,BDI
-5.802714005084133,0.0900703287886407,-0.16652918203600162,-0.6792701479403186,BDI
-5.861497742679672,0.09108288075036637,-0.23079122208283334,-0.5356590528159888,BDI
-5.773557859750339,0.19136096832848568,-0.3293311747714672,-0.5025062169797918,BDI
-5.788721787621058,0.09045037781753297,-0.25107129614780316,-0.45605021575039084,BDI
-5.688703664148747,0.2962746476399687,-0.216211555360432,-0.15483749737966138,BDI
-5.748045118798144,0.18718900171496503,0.08382778232318468,-0.2349760443328271,BDI
-5.701707512847566,0.3974451230244595,0.1692359427280274,-0.40701051585099446,BDI
-5.52250863280457,0.05290984217426342,0.3049130136248328,-0.24540091868283057,BDI
-5.0583505919138245,0.3601360642889592,0.4019090267392067,-0.45818789307647656,BDI
-4.987603325545837,0.13729789330060455,0.31741631751087684,-0.34959496414287283,BDI
-4.737290083564752,0.13261447799955572,0.5003127026280539,-0.2454760681210443,BDI
-4.729382505249187,0.11718900761077071,0.7903317707146612,-0.4138030401459867,BDI
-4.864384365835068,0.009875017620236275,0.8127188506623079,-0.3370513863380875,BDI
-4.752229044334151,-0.11037063113231957,0.9659979734004057,-0.419952813836772,BDI
-4.643302046176465,-0.1214252025357146,1.2335215186049349,-0.3518051906670667,BDI
-4.520739386362903,0.07928874099427181,1.596264541297505,-0.5888308190605919,BDI
-4.791477616539751,0.22165613146013974,0.8568423808367817,-0.36558867797352407,BDI
-4.785053265905513,0.12212459841114219,0.78759001139897,-0.39958051443506676,BDI
-4.777696654354764,-0.009936405985017483,1.1852634303269052,-0.46141461189495714,BDI
-4.755283317565598,-0.012467257880862965,1.3668157500179043,-0.7245174794234901,BDI
-4.805530690900139,-0.10361357113166,0.9511941327449729,-0.3366227335753691,BDI
-4.746231298682355,-0.11065848834316414,1.117524379471505,-0.4394809859618946,BDI
-4.516264742803218,-0.019976188650174535,1.3061493442647087,-0.4820057864666503,BDI
-4.293523364292689,-0.14639974420250657,1.189458014364283,-0.6636409922426498,BDI
-4.101055314112328,-0.1494108313256286,0.8535179786374175,-0.7472099733148342,BDI
-4.004432553079728,-0.17078626875322403,1.4260410577159452,-0.7510972370214337,BDI
-3.6814836959845567,-0.18982699556366428,1.425991926481639,-0.9929133321817513,BDI
-3.3788029054767326,-0.20555887751111257,1.3938866789183084,-1.1848780711645461,BDI
-3.0841076123285043,-0.22411614063190755,1.3391759138364188,-1.1841098569948347,BDI
-3.054398455613715,-0.2297228446204342,1.2715402235787738,-1.5745867617622782,BDI
-2.793394546767425,-0.244956240735582,1.5074313442202927,-1.9721409606213558,BDI
-2.9041697561519175,-0.23875813727321837,1.7170323604895001,-1.754226159098323,BDI
-2.993408497847998,-0.2284872154225663,1.6401277710065458,-1.8050288510393304,BDI
-3.1029807959232176,-0.21099193927760393,1.4070651596620798,-1.717692047740305,BDI
-3.1306812200550156,-0.2065303088624594,1.2117042473530013,-1.4371348310236132,BDI
-3.352517821655731,-0.2057733193090054,1.7270049746091733,-1.598285920953914,BDI
-3.353543540706896,-0.21377982298962525,1.8434192575027097,-1.2808106824685404,BDI
-3.5052499460302182,-0.21472495541009295,2.0574414931522638,-1.077179165849713,BDI
-3.3019457909726686,-0.21519213937036868,1.8820249009431298,-1.2035213737414587,BDI
-3.178457504295162,-0.21636232501704689,1.671554956733005,-0.7854750834025864,BDI
-2.6578644945020784,-0.24868258946249097,2.0395361339718128,-1.0423579349696757,BDI
-3.0485263735936172,-0.23664775095506174,2.0466410804231083,-1.1392784311148432,BDI
-2.992154049020742,-0.23536717392707276,1.9206477303334493,-0.8365883822224838,BDI
-2.8580947861687354,-0.24081337667544522,1.7964498182613728,-0.9088665395693177,BDI
-2.964784089846974,-0.24575401281925005,1.7563400262502042,-1.0197004914568566,BDI
-2.782097324403172,-0.26268799216170075,2.3173581665270957,-1.3217520859897287,BDI
-2.7308561941293985,-0.28526969956740017,2.957603990843711,-1.545957237440537,BDI
-2.651252257815235,-0.17761626121720495,3.294142720542173,-1.4770806249897779,BDI
-2.8947696318554352,-0.2609860887513832,2.4532831451643293,-1.1554798372878712,BDI
-2.60457894888357,-0.2966972695220466,2.947201471144276,-1.337041491224861,BDI
-2.2602381903813398,-0.29191905434910115,2.0335545122440166,-0.4276867642729389,BDI
-1.8608054420832987,-0.3008876520754836,1.5770098670392076,-0.1536930016609998,BDI
-1.981837232967383,-0.29095521013139186,1.3221699708199703,-0.2506741359234933,BDI
-1.759936135579974,-0.30783848502416644,1.5041523148732547,-0.31157916633115385,BDI
-1.3168632956090103,-0.2121289617287921,1.5479227830862712,-0.14222390836927373,BDI
-1.5134694506218203,-0.3233682927835914,1.5821733815965948,-0.446064644846209,BDI
-1.1936259158547817,-0.33863684512428827,1.8384690676441786,-0.36857195374785356,BDI
-1.2316518970883248,-0.22719378488280506,2.5998033358651487,-0.3985713736511027,BDI
-1.4713496138903512,-0.31413403018747815,1.9404956571047367,-0.2617108560680547,BDI
-1.24420009646758,-0.3249990983411606,1.959689969847009,-0.4641250098659411,BDI
-0.935390240059391,-0.11771562568057575,2.2763108756980364,-0.3914201637333986,BDI
-0.6289428505059597,-0.3683896367349796,2.18361670841453,-0.3330638125165199,BDI
-0.7947064216858933,-0.35523466074416243,1.899339954051341,-0.35117108746913717,BDI
-0.510789522467247,-0.3804940105930096,2.273017525514457,-0.615861148767861,BDI
-0.5661423421562249,-0.25267888690896056,1.999105066109424,-0.21084854226329738,BDI
-0.3814024491105372,-0.3911345177898652,2.3600715000621952,-0.49566558034134894,BDI
-0.1528351092876935,-0.40854708939676493,2.394362605452059,-0.8954598343881042,BDI
0.09620303013570274,-0.42595973245240065,2.4533532594282264,-0.2895306829354234,BDI
0.37961591732858163,-0.438840125336418,2.18246267348326,-0.03589138076957507,BDI
0.09876015309911709,-0.18833089311924575,1.8648415235044211,0.14987709564520765,BDI
0.9021699453054283,-0.46960088385639925,2.1304073158309427,-0.2609679356550528,BDI
1.177396562330986,-0.3694052159295417,2.4236066386791406,-0.024299588710220085,BDI
1.3057704290221068,-0.5021940895103307,2.5586410454287334,-0.3737312417903462,BDI
1.5105465187171894,-0.5247949728655008,2.505609566097614,-0.4373772751496807,BDI
2.2373884343397483,-0.566373103223163,2.627632303564336,-0.26622223213248203,BDI
3.7413084936331895,-0.678173705186907,3.1377889362816394,-0.23447255090612132,BDI
4.2123895335172445,-0.72572952989165,3.55924609272465,0.16483023168225583,BDI
4.440069949470833,-0.7498516953786976,3.534724051614892,0.22286800978231247,BDI
4.511382642376929,-0.7619622178150093,3.779051093244112,-0.3753190585561013,BDI
4.954329477811928,-0.7988625135412882,3.9914022786885566,-0.8759917426272408,BDI
5.144415702672781,-0.7890907094770928,3.7742811233227767,-0.7714457204138314,BDI
3.879020204325842,-0.6901393093976603,2.7336746975171415,-0.3209335222287777,BDI
3.0782267999092627,-0.6244682321658163,2.228903181642085,-0.09898800593768835,BDI
0.8914517224270428,-0.47293759888258474,1.83644262133596,0.04282456670403424,BDI
-0.19790075207874067,-0.39643692548730647,1.5732006093729707,0.3423648722722782,BDI
-0.6908163909961471,-0.3603892130811104,1.3338445252682092,1.1131099030824807,BDI
0.19643158336438563,-0.4012280023706742,1.032599719552761,1.1659301005031335,BDI
0.0017177953836192501,-0.38427297888109124,0.6596753891826709,1.6265597004516714,BDI
-0.2077835967633507,-0.3686416503809854,0.48557058950354814,1.6614584274086102,BDI
0.29802477068254146,-0.3988101922831448,0.6920801502723751,1.7825251143469623,BDI
1.088454993327933,-0.44995064731054274,0.9502874894965513,1.8975390945102313,BDI
1.3017467770092574,-0.3283200564506865,1.0601334357630119,1.8177424503332076,BDI
1.0286625751885208,-0.16616066746505287,0.6834520093253712,2.166689841414283,BDI
1.3493649899882132,-0.445694167485686,0.6049358640987711,2.3426142398404823,BDI
1.3993118562924405,-0.437981110186203,0.27897591040724495,2.9778928097448416,BDI
1.6264592569042071,-0.46413126844935215,0.4022153509907701,2.4665833511391626,BDI
2.073291514682961,-0.35328068961869036,0.34390723573025045,2.3616198700597364,BDI
2.5260011770474122,-0.5226004376364604,0.4241515634953781,1.7696968786173541,BDI
2.4485912975415998,-0.5252656022271162,0.673822200854855,1.3773464967772433,BDI
2.0199509511253155,-0.49674597041515006,0.30350227347720127,1.1276645095444278,BDI
2.1371295550089453,-0.3550809801149573,0.17022141038461125,1.0707886119938848,BDI
2.3358964887564677,-0.503606089139022,0.28895769653715464,1.057758632028107,BDI
1.9919837176839674,-0.48964045153306934,0.3386508758940934,1.0461451960227086,BDI
1.8326379363787566,-0.35344480940186535,0.636880958585468,1.2004834400884934,BDI
2.232970565538138,-0.3853610821205943,0.7239447867447342,1.2087279493884147,BDI
3.0927404067218602,-0.5683749070711462,0.7175380734721474,1.550248185126284,BDI
3.9064520600625907,-0.6133292966927907,0.4061202965786802,1.5689451026854841,BDI
4.778494465588022,-0.6581139316977873,0.2085791402285726,1.764922217603334,BDI
5.223421316737041,-0.6942030138782159,0.2087327199365756,1.8485914107106738,BDI
6.361149274817284,-0.7596011519041336,0.3116553589804322,1.502407766584439,BDI
7.209294456872845,-0.8179845954800177,0.4054417648848956,1.3554454520498636,BDI
8.022298727595304,-0.8743802351776029,0.3741195010306603,1.6239711944626167,BDI
7.866394623221679,-0.8583103705602346,0.4000010852934975,1.663896569807594,BDI
8.2854233775877,-0.8883687644203131,0.564049041129925,1.3869038279578887,BDI
7.428157429998057,-0.8429806600395272,0.626988242587061,1.2737185644290112,BDI
7.466247195207425,-0.8461708109817473,0.4684234743018549,1.3995830920501613,BDI
7.803103296039383,-0.8557176157171494,0.28298862702312055,1.8795082238883127,BDI
7.679120938700142,-0.8478854564316758,0.25230924201019694,1.9302888997404604,BDI
7.143804012885192,-0.8063853722197994,-0.041075041533033936,2.1168070890762087,BDI
6.090604307471143,-0.7448789849335975,-0.10913597429246465,1.9196490517921048,BDI
5.853499828755587,-0.7130806330022693,-0.3072712016556569,1.6349422560453728,BDI
5.12127302440293,-0.6681966201630701,-0.4888677840645739,1.5460579028066563,BDI
5.57402443327376,-0.6847019873180993,-0.7334700818659716,1.391876981003155,BDI
5.9453447924129135,-0.6956654234698727,-0.9745594625710041,1.362881195292128,BDI
5.885715485896233,-0.6896359280934016,-1.3760280614112101,1.2356494108985976,BDI
5.725201648273609,-0.6710501611933304,-1.506048714746786,1.274038832213009,BDI
