iso3,yearmon,region_code,pop,UNDP_GII
JAM,Aug 2010,LAC,2748568.0,0.417
JAM,Sep 2010,LAC,2748568.0,0.417
JAM,Oct 2010,LAC,2748568.0,0.417
JAM,Nov 2010,LAC,2748568.0,0.417
JAM,Dec 2010,LAC,2748568.0,0.417
JAM,Jan 2011,LAC,2760494.0,0.409
JAM,Feb 2011,LAC,2760494.0,0.409
JAM,Mar 2011,LAC,2760494.0,0.409
JAM,Apr 2011,LAC,2760494.0,0.409
JAM,May 2011,LAC,2760494.0,0.409
JAM,Jun 2011,LAC,2760494.0,0.409
JAM,Jul 2011,LAC,2760494.0,0.409
JAM,Aug 2011,LAC,2760494.0,0.409
JAM,Sep 2011,LAC,2760494.0,0.409
JAM,Oct 2011,LAC,2760494.0,0.409
JAM,Nov 2011,LAC,2760494.0,0.409
JAM,Dec 2011,LAC,2760494.0,0.409
JAM,Jan 2012,LAC,2772430.0,0.409
JAM,Feb 2012,LAC,2772430.0,0.409
JAM,Mar 2012,LAC,2772430.0,0.409
JAM,Apr 2012,LAC,2772430.0,0.409
JAM,May 2012,LAC,2772430.0,0.409
JAM,Jun 2012,LAC,2772430.0,0.409
JAM,Jul 2012,LAC,2772430.0,0.409
JAM,Aug 2012,LAC,2772430.0,0.409
JAM,Sep 2012,LAC,2772430.0,0.409
JAM,Oct 2012,LAC,2772430.0,0.409
JAM,Nov 2012,LAC,2772430.0,0.409
JAM,Dec 2012,LAC,2772430.0,0.409
JAM,Jan 2013,LAC,2783687.0,0.405
JAM,Feb 2013,LAC,2783687.0,0.405
JAM,Mar 2013,LAC,2783687.0,0.405
JAM,Apr 2013,LAC,2783687.0,0.405
JAM,May 2013,LAC,2783687.0,0.405
JAM,Jun 2013,LAC,2783687.0,0.405
JAM,Jul 2013,LAC,2783687.0,0.405
JAM,Aug 2013,LAC,2783687.0,0.405
JAM,Sep 2013,LAC,2783687.0,0.405
JAM,Oct 2013,LAC,2783687.0,0.405
JAM,Nov 2013,LAC,2783687.0,0.405
JAM,Dec 2013,LAC,2783687.0,0.405
JAM,Jan 2014,LAC,2793749.0,0.394
JAM,Feb 2014,LAC,2793749.0,0.394
JAM,Mar 2014,LAC,2793749.0,0.394
JAM,Apr 2014,LAC,2793749.0,0.394
JAM,May 2014,LAC,2793749.0,0.394
JAM,Jun 2014,LAC,2793749.0,0.394
JAM,Jul 2014,LAC,2793749.0,0.394
JAM,Aug 2014,LAC,2793749.0,0.394
JAM,Sep 2014,LAC,2793749.0,0.394
JAM,Oct 2014,LAC,2793749.0,0.394
JAM,Nov 2014,LAC,2793749.0,0.394
JAM,Dec 2014,LAC,2793749.0,0.394
JAM,Jan 2015,LAC,2802534.0,0.392
JAM,Feb 2015,LAC,2802534.0,0.392
JAM,Mar 2015,LAC,2802534.0,0.392
JAM,Apr 2015,LAC,2802534.0,0.392
JAM,May 2015,LAC,2802534.0,0.392
JAM,Jun 2015,LAC,2802534.0,0.392
JAM,Jul 2015,LAC,2802534.0,0.392
JAM,Aug 2015,LAC,2802534.0,0.392
JAM,Sep 2015,LAC,2802534.0,0.392
JAM,Oct 2015,LAC,2802534.0,0.392
JAM,Nov 2015,LAC,2802534.0,0.392
JAM,Dec 2015,LAC,2802534.0,0.392
JAM,Jan 2016,LAC,2809915.0,0.379
JAM,Feb 2016,LAC,2809915.0,0.379
JAM,Mar 2016,LAC,2809915.0,0.379
JAM,Apr 2016,LAC,2809915.0,0.379
JAM,May 2016,LAC,2809915.0,0.379
JAM,Jun 2016,LAC,2809915.0,0.379
JAM,Jul 2016,LAC,2809915.0,0.379
JAM,Aug 2016,LAC,2809915.0,0.379
JAM,Sep 2016,LAC,2809915.0,0.379
JAM,Oct 2016,LAC,2809915.0,0.379
JAM,Nov 2016,LAC,2809915.0,0.379
JAM,Dec 2016,LAC,2809915.0,0.379
JAM,Jan 2017,LAC,2815764.0,0.372
JAM,Feb 2017,LAC,2815764.0,0.372
JAM,Mar 2017,LAC,2815764.0,0.372
JAM,Apr 2017,LAC,2815764.0,0.372
JAM,May 2017,LAC,2815764.0,0.372
JAM,Jun 2017,LAC,2815764.0,0.372
JAM,Jul 2017,LAC,2815764.0,0.372
JAM,Aug 2017,LAC,2815764.0,0.372
JAM,Sep 2017,LAC,2815764.0,0.372
JAM,Oct 2017,LAC,2815764.0,0.372
JAM,Nov 2017,LAC,2815764.0,0.372
JAM,Dec 2017,LAC,2815764.0,0.372
JAM,Jan 2018,LAC,2820097.0,0.366
JAM,Feb 2018,LAC,2820097.0,0.366
JAM,Mar 2018,LAC,2820097.0,0.366
JAM,Apr 2018,LAC,2820097.0,0.366
JAM,May 2018,LAC,2820097.0,0.366
JAM,Jun 2018,LAC,2820097.0,0.366
JAM,Jul 2018,LAC,2820097.0,0.366
JAM,Aug 2018,LAC,2820097.0,0.366
JAM,Sep 2018,LAC,2820097.0,0.366
JAM,Oct 2018,LAC,2820097.0,0.366
JAM,Nov 2018,LAC,2820097.0,0.366
JAM,Dec 2018,LAC,2820097.0,0.366
JAM,Jan 2019,LAC,2823271.0,0.363
JAM,Feb 2019,LAC,2823271.0,0.363
JAM,Mar 2019,LAC,2823271.0,0.363
JAM,Apr 2019,LAC,2823271.0,0.363
JAM,May 2019,LAC,2823271.0,0.363
JAM,Jun 2019,LAC,2823271.0,0.363
JAM,Jul 2019,LAC,2823271.0,0.363
JAM,Aug 2019,LAC,2823271.0,0.363
JAM,Sep 2019,LAC,2823271.0,0.363
JAM,Oct 2019,LAC,2823271.0,0.363
JAM,Nov 2019,LAC,2823271.0,0.363
JAM,Dec 2019,LAC,2823271.0,0.363
JAM,Jan 2020,LAC,2830739.0,0.336
JAM,Feb 2020,LAC,2830739.0,0.336
JAM,Mar 2020,LAC,2830739.0,0.336
JAM,Apr 2020,LAC,2830739.0,0.336
JAM,May 2020,LAC,2830739.0,0.336
JAM,Jun 2020,LAC,2830739.0,0.336
JAM,Jul 2020,LAC,2830739.0,0.336
JAM,Aug 2020,LAC,2830739.0,0.336
JAM,Sep 2020,LAC,2830739.0,0.336
JAM,Oct 2020,LAC,2830739.0,0.336
JAM,Nov 2020,LAC,2830739.0,0.336
JAM,Dec 2020,LAC,2830739.0,0.336
JAM,Jan 2021,LAC,2837682.0,0.335
JAM,Feb 2021,LAC,2837682.0,0.335
JAM,Mar 2021,LAC,2837682.0,0.335
JAM,Apr 2021,LAC,2837682.0,0.335
JAM,May 2021,LAC,2837682.0,0.335
JAM,Jun 2021,LAC,2837682.0,0.335
JAM,Jul 2021,LAC,2837682.0,0.335
JAM,Aug 2021,LAC,2837682.0,0.335
JAM,Sep 2021,LAC,2837682.0,0.335
JAM,Oct 2021,LAC,2837682.0,0.335
JAM,Nov 2021,LAC,2837682.0,0.335
JAM,Dec 2021,LAC,2837682.0,0.335
JAM,Jan 2022,LAC,2839144.0,
JAM,Feb 2022,LAC,2839144.0,
JAM,Mar 2022,LAC,2839144.0,
JAM,Apr 2022,LAC,2839144.0,
JAM,May 2022,LAC,2839144.0,
JAM,Jun 2022,LAC,2839144.0,
JAM,Jul 2022,LAC,2839144.0,
JAM,Aug 2022,LAC,2839144.0,
JAM,Sep 2022,LAC,2839144.0,
JAM,Oct 2022,LAC,2839144.0,
JAM,Nov 2022,LAC,2839144.0,
JAM,Dec 2022,LAC,2839144.0,
JAM,Jan 2023,LAC,2839786.0,
JAM,Feb 2023,LAC,2839786.0,
JAM,Mar 2023,LAC,2839786.0,
JAM,Apr 2023,LAC,2839786.0,
JAM,May 2023,LAC,2839786.0,
JAM,Jun 2023,LAC,2839786.0,
JAM,Jul 2023,LAC,2839786.0,
JAM,Aug 2023,LAC,2839786.0,
JAM,Sep 2023,LAC,2839786.0,
JAM,Oct 2023,LAC,2839786.0,
JAM,Nov 2023,LAC,2839786.0,
JAM,Dec 2023,LAC,2839786.0,
JAM,Jan 2024,LAC,2839786.0,
JAM,Feb 2024,LAC,2839786.0,
JAM,Mar 2024,LAC,2839786.0,
JAM,Apr 2024,LAC,2839786.0,
JAM,May 2024,LAC,2839786.0,
JAM,Jun 2024,LAC,2839786.0,
JAM,Jul 2024,LAC,2839786.0,
JAM,Aug 2024,LAC,2839786.0,
JAM,Sep 2024,LAC,2839786.0,
JAM,Oct 2024,LAC,2839786.0,
JAM,Nov 2024,LAC,2839786.0,
JAM,Dec 2024,LAC,2839786.0,
JAM,Jan 2025,LAC,2839786.0,
JAM,Feb 2025,LAC,2839786.0,
JAM,Mar 2025,LAC,2839786.0,
JOR,Jan 1989,MNA,3349627.0,
JOR,Feb 1989,MNA,3349627.0,
JOR,Mar 1989,MNA,3349627.0,
JOR,Apr 1989,MNA,3349627.0,
JOR,May 1989,MNA,3349627.0,
JOR,Jun 1989,MNA,3349627.0,
JOR,Jul 1989,MNA,3349627.0,
JOR,Aug 1989,MNA,3349627.0,
JOR,Sep 1989,MNA,3349627.0,
JOR,Oct 1989,MNA,3349627.0,
JOR,Nov 1989,MNA,3349627.0,
JOR,Dec 1989,MNA,3349627.0,
JOR,Jan 1990,MNA,3621908.0,0.671
JOR,Feb 1990,MNA,3621908.0,0.671
JOR,Mar 1990,MNA,3621908.0,0.671
JOR,Apr 1990,MNA,3621908.0,0.671
JOR,May 1990,MNA,3621908.0,0.671
JOR,Jun 1990,MNA,3621908.0,0.671
JOR,Jul 1990,MNA,3621908.0,0.671
JOR,Aug 1990,MNA,3621908.0,0.671
JOR,Sep 1990,MNA,3621908.0,0.671
JOR,Oct 1990,MNA,3621908.0,0.671
JOR,Nov 1990,MNA,3621908.0,0.671
JOR,Dec 1990,MNA,3621908.0,0.671
JOR,Jan 1991,MNA,3915149.0,0.664
JOR,Feb 1991,MNA,3915149.0,0.664
JOR,Mar 1991,MNA,3915149.0,0.664
JOR,Apr 1991,MNA,3915149.0,0.664
JOR,May 1991,MNA,3915149.0,0.664
JOR,Jun 1991,MNA,3915149.0,0.664
JOR,Jul 1991,MNA,3915149.0,0.664
JOR,Aug 1991,MNA,3915149.0,0.664
JOR,Sep 1991,MNA,3915149.0,0.664
JOR,Oct 1991,MNA,3915149.0,0.664
JOR,Nov 1991,MNA,3915149.0,0.664
JOR,Dec 1991,MNA,3915149.0,0.664
JOR,Jan 1992,MNA,4127693.0,0.656
JOR,Feb 1992,MNA,4127693.0,0.656
JOR,Mar 1992,MNA,4127693.0,0.656
JOR,Apr 1992,MNA,4127693.0,0.656
JOR,May 1992,MNA,4127693.0,0.656
JOR,Jun 1992,MNA,4127693.0,0.656
JOR,Jul 1992,MNA,4127693.0,0.656
JOR,Aug 1992,MNA,4127693.0,0.656
JOR,Sep 1992,MNA,4127693.0,0.656
JOR,Oct 1992,MNA,4127693.0,0.656
JOR,Nov 1992,MNA,4127693.0,0.656
JOR,Dec 1992,MNA,4127693.0,0.656
JOR,Jan 1993,MNA,4348020.0,0.65
JOR,Feb 1993,MNA,4348020.0,0.65
JOR,Mar 1993,MNA,4348020.0,0.65
JOR,Apr 1993,MNA,4348020.0,0.65
JOR,May 1993,MNA,4348020.0,0.65
JOR,Jun 1993,MNA,4348020.0,0.65
JOR,Jul 1993,MNA,4348020.0,0.65
JOR,Aug 1993,MNA,4348020.0,0.65
JOR,Sep 1993,MNA,4348020.0,0.65
JOR,Oct 1993,MNA,4348020.0,0.65
JOR,Nov 1993,MNA,4348020.0,0.65
JOR,Dec 1993,MNA,4348020.0,0.65
JOR,Jan 1994,MNA,4561406.0,0.646
JOR,Feb 1994,MNA,4561406.0,0.646
JOR,Mar 1994,MNA,4561406.0,0.646
JOR,Apr 1994,MNA,4561406.0,0.646
JOR,May 1994,MNA,4561406.0,0.646
JOR,Jun 1994,MNA,4561406.0,0.646
JOR,Jul 1994,MNA,4561406.0,0.646
JOR,Aug 1994,MNA,4561406.0,0.646
JOR,Sep 1994,MNA,4561406.0,0.646
JOR,Oct 1994,MNA,4561406.0,0.646
JOR,Nov 1994,MNA,4561406.0,0.646
JOR,Dec 1994,MNA,4561406.0,0.646
JOR,Jan 1995,MNA,4752096.0,0.642
JOR,Feb 1995,MNA,4752096.0,0.642
JOR,Mar 1995,MNA,4752096.0,0.642
JOR,Apr 1995,MNA,4752096.0,0.642
JOR,May 1995,MNA,4752096.0,0.642
JOR,Jun 1995,MNA,4752096.0,0.642
JOR,Jul 1995,MNA,4752096.0,0.642
JOR,Aug 1995,MNA,4752096.0,0.642
JOR,Sep 1995,MNA,4752096.0,0.642
JOR,Oct 1995,MNA,4752096.0,0.642
JOR,Nov 1995,MNA,4752096.0,0.642
JOR,Dec 1995,MNA,4752096.0,0.642
JOR,Jan 1996,MNA,4912516.0,0.637
JOR,Feb 1996,MNA,4912516.0,0.637
JOR,Mar 1996,MNA,4912516.0,0.637
JOR,Apr 1996,MNA,4912516.0,0.637
JOR,May 1996,MNA,4912516.0,0.637
JOR,Jun 1996,MNA,4912516.0,0.637
JOR,Jul 1996,MNA,4912516.0,0.637
JOR,Aug 1996,MNA,4912516.0,0.637
JOR,Sep 1996,MNA,4912516.0,0.637
JOR,Oct 1996,MNA,4912516.0,0.637
JOR,Nov 1996,MNA,4912516.0,0.637
JOR,Dec 1996,MNA,4912516.0,0.637
JOR,Jan 1997,MNA,5046285.0,0.632
JOR,Feb 1997,MNA,5046285.0,0.632
JOR,Mar 1997,MNA,5046285.0,0.632
JOR,Apr 1997,MNA,5046285.0,0.632
JOR,May 1997,MNA,5046285.0,0.632
JOR,Jun 1997,MNA,5046285.0,0.632
JOR,Jul 1997,MNA,5046285.0,0.632
JOR,Aug 1997,MNA,5046285.0,0.632
JOR,Sep 1997,MNA,5046285.0,0.632
JOR,Oct 1997,MNA,5046285.0,0.632
JOR,Nov 1997,MNA,5046285.0,0.632
JOR,Dec 1997,MNA,5046285.0,0.632
JOR,Jan 1998,MNA,5164284.0,0.604
JOR,Feb 1998,MNA,5164284.0,0.604
JOR,Mar 1998,MNA,5164284.0,0.604
JOR,Apr 1998,MNA,5164284.0,0.604
JOR,May 1998,MNA,5164284.0,0.604
JOR,Jun 1998,MNA,5164284.0,0.604
JOR,Jul 1998,MNA,5164284.0,0.604
JOR,Aug 1998,MNA,5164284.0,0.604
JOR,Sep 1998,MNA,5164284.0,0.604
JOR,Oct 1998,MNA,5164284.0,0.604
JOR,Nov 1998,MNA,5164284.0,0.604
JOR,Dec 1998,MNA,5164284.0,0.604
JOR,Jan 1999,MNA,5276444.0,0.598
JOR,Feb 1999,MNA,5276444.0,0.598
JOR,Mar 1999,MNA,5276444.0,0.598
JOR,Apr 1999,MNA,5276444.0,0.598
JOR,May 1999,MNA,5276444.0,0.598
JOR,Jun 1999,MNA,5276444.0,0.598
JOR,Jul 1999,MNA,5276444.0,0.598
JOR,Aug 1999,MNA,5276444.0,0.598
JOR,Sep 1999,MNA,5276444.0,0.598
JOR,Oct 1999,MNA,5276444.0,0.598
JOR,Nov 1999,MNA,5276444.0,0.598
JOR,Dec 1999,MNA,5276444.0,0.598
JOR,Jan 2000,MNA,5386945.0,0.593
JOR,Feb 2000,MNA,5386945.0,0.593
JOR,Mar 2000,MNA,5386945.0,0.593
JOR,Apr 2000,MNA,5386945.0,0.593
JOR,May 2000,MNA,5386945.0,0.593
JOR,Jun 2000,MNA,5386945.0,0.593
JOR,Jul 2000,MNA,5386945.0,0.593
JOR,Aug 2000,MNA,5386945.0,0.593
JOR,Sep 2000,MNA,5386945.0,0.593
JOR,Oct 2000,MNA,5386945.0,0.593
JOR,Nov 2000,MNA,5386945.0,0.593
JOR,Dec 2000,MNA,5386945.0,0.593
JOR,Jan 2001,MNA,5498894.0,0.572
JOR,Feb 2001,MNA,5498894.0,0.572
JOR,Mar 2001,MNA,5498894.0,0.572
JOR,Apr 2001,MNA,5498894.0,0.572
JOR,May 2001,MNA,5498894.0,0.572
JOR,Jun 2001,MNA,5498894.0,0.572
JOR,Jul 2001,MNA,5498894.0,0.572
JOR,Aug 2001,MNA,5498894.0,0.572
JOR,Sep 2001,MNA,5498894.0,0.572
JOR,Oct 2001,MNA,5498894.0,0.572
JOR,Nov 2001,MNA,5498894.0,0.572
JOR,Dec 2001,MNA,5498894.0,0.572
JOR,Jan 2002,MNA,5616066.0,0.567
JOR,Feb 2002,MNA,5616066.0,0.567
JOR,Mar 2002,MNA,5616066.0,0.567
JOR,Apr 2002,MNA,5616066.0,0.567
JOR,May 2002,MNA,5616066.0,0.567
JOR,Jun 2002,MNA,5616066.0,0.567
JOR,Jul 2002,MNA,5616066.0,0.567
JOR,Aug 2002,MNA,5616066.0,0.567
JOR,Sep 2002,MNA,5616066.0,0.567
JOR,Oct 2002,MNA,5616066.0,0.567
JOR,Nov 2002,MNA,5616066.0,0.567
JOR,Dec 2002,MNA,5616066.0,0.567
JOR,Jan 2003,MNA,5741828.0,0.517
JOR,Feb 2003,MNA,5741828.0,0.517
JOR,Mar 2003,MNA,5741828.0,0.517
JOR,Apr 2003,MNA,5741828.0,0.517
JOR,May 2003,MNA,5741828.0,0.517
JOR,Jun 2003,MNA,5741828.0,0.517
JOR,Jul 2003,MNA,5741828.0,0.517
JOR,Aug 2003,MNA,5741828.0,0.517
JOR,Sep 2003,MNA,5741828.0,0.517
JOR,Oct 2003,MNA,5741828.0,0.517
JOR,Nov 2003,MNA,5741828.0,0.517
JOR,Dec 2003,MNA,5741828.0,0.517
JOR,Jan 2004,MNA,5882061.0,0.517
JOR,Feb 2004,MNA,5882061.0,0.517
JOR,Mar 2004,MNA,5882061.0,0.517
JOR,Apr 2004,MNA,5882061.0,0.517
JOR,May 2004,MNA,5882061.0,0.517
JOR,Jun 2004,MNA,5882061.0,0.517
JOR,Jul 2004,MNA,5882061.0,0.517
JOR,Aug 2004,MNA,5882061.0,0.517
JOR,Sep 2004,MNA,5882061.0,0.517
JOR,Oct 2004,MNA,5882061.0,0.517
JOR,Nov 2004,MNA,5882061.0,0.517
JOR,Dec 2004,MNA,5882061.0,0.517
JOR,Jan 2005,MNA,6029587.0,0.519
JOR,Feb 2005,MNA,6029587.0,0.519
JOR,Mar 2005,MNA,6029587.0,0.519
JOR,Apr 2005,MNA,6029587.0,0.519
JOR,May 2005,MNA,6029587.0,0.519
JOR,Jun 2005,MNA,6029587.0,0.519
JOR,Jul 2005,MNA,6029587.0,0.519
JOR,Aug 2005,MNA,6029587.0,0.519
JOR,Sep 2005,MNA,6029587.0,0.519
JOR,Oct 2005,MNA,6029587.0,0.519
JOR,Nov 2005,MNA,6029587.0,0.519
JOR,Dec 2005,MNA,6029587.0,0.519
JOR,Jan 2006,MNA,6427371.0,0.509
JOR,Feb 2006,MNA,6427371.0,0.509
JOR,Mar 2006,MNA,6427371.0,0.509
JOR,Apr 2006,MNA,6427371.0,0.509
JOR,May 2006,MNA,6427371.0,0.509
JOR,Jun 2006,MNA,6427371.0,0.509
JOR,Jul 2006,MNA,6427371.0,0.509
JOR,Aug 2006,MNA,6427371.0,0.509
JOR,Sep 2006,MNA,6427371.0,0.509
JOR,Oct 2006,MNA,6427371.0,0.509
JOR,Nov 2006,MNA,6427371.0,0.509
JOR,Dec 2006,MNA,6427371.0,0.509
JOR,Jan 2007,MNA,6827227.0,0.504
JOR,Feb 2007,MNA,6827227.0,0.504
JOR,Mar 2007,MNA,6827227.0,0.504
JOR,Apr 2007,MNA,6827227.0,0.504
JOR,May 2007,MNA,6827227.0,0.504
JOR,Jun 2007,MNA,6827227.0,0.504
JOR,Jul 2007,MNA,6827227.0,0.504
JOR,Aug 2007,MNA,6827227.0,0.504
JOR,Sep 2007,MNA,6827227.0,0.504
JOR,Oct 2007,MNA,6827227.0,0.504
JOR,Nov 2007,MNA,6827227.0,0.504
JOR,Dec 2007,MNA,6827227.0,0.504
JOR,Jan 2008,MNA,6989866.0,0.503
JOR,Feb 2008,MNA,6989866.0,0.503
JOR,Mar 2008,MNA,6989866.0,0.503
JOR,Apr 2008,MNA,6989866.0,0.503
JOR,May 2008,MNA,6989866.0,0.503
JOR,Jun 2008,MNA,6989866.0,0.503
JOR,Jul 2008,MNA,6989866.0,0.503
JOR,Aug 2008,MNA,6989866.0,0.503
JOR,Sep 2008,MNA,6989866.0,0.503
JOR,Oct 2008,MNA,6989866.0,0.503
JOR,Nov 2008,MNA,6989866.0,0.503
JOR,Dec 2008,MNA,6989866.0,0.503
JOR,Jan 2009,MNA,7141753.0,0.503
JOR,Feb 2009,MNA,7141753.0,0.503
JOR,Mar 2009,MNA,7141753.0,0.503
JOR,Apr 2009,MNA,7141753.0,0.503
JOR,May 2009,MNA,7141753.0,0.503
JOR,Jun 2009,MNA,7141753.0,0.503
JOR,Jul 2009,MNA,7141753.0,0.503
JOR,Aug 2009,MNA,7141753.0,0.503
JOR,Sep 2009,MNA,7141753.0,0.503
JOR,Oct 2009,MNA,7141753.0,0.503
JOR,Nov 2009,MNA,7141753.0,0.503
JOR,Dec 2009,MNA,7141753.0,0.503
JOR,Jan 2010,MNA,7297043.0,0.482
JOR,Feb 2010,MNA,7297043.0,0.482
JOR,Mar 2010,MNA,7297043.0,0.482
JOR,Apr 2010,MNA,7297043.0,0.482
JOR,May 2010,MNA,7297043.0,0.482
JOR,Jun 2010,MNA,7297043.0,0.482
JOR,Jul 2010,MNA,7297043.0,0.482
JOR,Aug 2010,MNA,7297043.0,0.482
JOR,Sep 2010,MNA,7297043.0,0.482
JOR,Oct 2010,MNA,7297043.0,0.482
JOR,Nov 2010,MNA,7297043.0,0.482
JOR,Dec 2010,MNA,7297043.0,0.482
JOR,Jan 2011,MNA,7480424.0,0.479
JOR,Feb 2011,MNA,7480424.0,0.479
JOR,Mar 2011,MNA,7480424.0,0.479
JOR,Apr 2011,MNA,7480424.0,0.479
JOR,May 2011,MNA,7480424.0,0.479
JOR,Jun 2011,MNA,7480424.0,0.479
JOR,Jul 2011,MNA,7480424.0,0.479
JOR,Aug 2011,MNA,7480424.0,0.479
JOR,Sep 2011,MNA,7480424.0,0.479
JOR,Oct 2011,MNA,7480424.0,0.479
JOR,Nov 2011,MNA,7480424.0,0.479
JOR,Dec 2011,MNA,7480424.0,0.479
JOR,Jan 2012,MNA,7587127.0,0.479
JOR,Feb 2012,MNA,7587127.0,0.479
JOR,Mar 2012,MNA,7587127.0,0.479
JOR,Apr 2012,MNA,7587127.0,0.479
JOR,May 2012,MNA,7587127.0,0.479
JOR,Jun 2012,MNA,7587127.0,0.479
JOR,Jul 2012,MNA,7587127.0,0.479
JOR,Aug 2012,MNA,7587127.0,0.479
JOR,Sep 2012,MNA,7587127.0,0.479
JOR,Oct 2012,MNA,7587127.0,0.479
JOR,Nov 2012,MNA,7587127.0,0.479
JOR,Dec 2012,MNA,7587127.0,0.479
JOR,Jan 2013,MNA,7991809.0,0.473
JOR,Feb 2013,MNA,7991809.0,0.473
JOR,Mar 2013,MNA,7991809.0,0.473
JOR,Apr 2013,MNA,7991809.0,0.473
JOR,May 2013,MNA,7991809.0,0.473
JOR,Jun 2013,MNA,7991809.0,0.473
JOR,Jul 2013,MNA,7991809.0,0.473
JOR,Aug 2013,MNA,7991809.0,0.473
JOR,Sep 2013,MNA,7991809.0,0.473
JOR,Oct 2013,MNA,7991809.0,0.473
JOR,Nov 2013,MNA,7991809.0,0.473
JOR,Dec 2013,MNA,7991809.0,0.473
JOR,Jan 2014,MNA,8791710.0,0.468
JOR,Feb 2014,MNA,8791710.0,0.468
JOR,Mar 2014,MNA,8791710.0,0.468
JOR,Apr 2014,MNA,8791710.0,0.468
JOR,May 2014,MNA,8791710.0,0.468
JOR,Jun 2014,MNA,8791710.0,0.468
JOR,Jul 2014,MNA,8791710.0,0.468
JOR,Aug 2014,MNA,8791710.0,0.468
JOR,Sep 2014,MNA,8791710.0,0.468
JOR,Oct 2014,MNA,8791710.0,0.468
JOR,Nov 2014,MNA,8791710.0,0.468
JOR,Dec 2014,MNA,8791710.0,0.468
JOR,Jan 2015,MNA,9544729.0,0.464
JOR,Feb 2015,MNA,9544729.0,0.464
JOR,Mar 2015,MNA,9544729.0,0.464
JOR,Apr 2015,MNA,9544729.0,0.464
JOR,May 2015,MNA,9544729.0,0.464
JOR,Jun 2015,MNA,9544729.0,0.464
JOR,Jul 2015,MNA,9544729.0,0.464
JOR,Aug 2015,MNA,9544729.0,0.464
JOR,Sep 2015,MNA,9544729.0,0.464
JOR,Oct 2015,MNA,9544729.0,0.464
JOR,Nov 2015,MNA,9544729.0,0.464
JOR,Dec 2015,MNA,9544729.0,0.464
JOR,Jan 2016,MNA,10006367.0,0.442
JOR,Feb 2016,MNA,10006367.0,0.442
JOR,Mar 2016,MNA,10006367.0,0.442
JOR,Apr 2016,MNA,10006367.0,0.442
JOR,May 2016,MNA,10006367.0,0.442
JOR,Jun 2016,MNA,10006367.0,0.442
JOR,Jul 2016,MNA,10006367.0,0.442
JOR,Aug 2016,MNA,10006367.0,0.442
JOR,Sep 2016,MNA,10006367.0,0.442
JOR,Oct 2016,MNA,10006367.0,0.442
JOR,Nov 2016,MNA,10006367.0,0.442
JOR,Dec 2016,MNA,10006367.0,0.442
JOR,Jan 2017,MNA,10234226.0,0.436
JOR,Feb 2017,MNA,10234226.0,0.436
JOR,Mar 2017,MNA,10234226.0,0.436
JOR,Apr 2017,MNA,10234226.0,0.436
JOR,May 2017,MNA,10234226.0,0.436
JOR,Jun 2017,MNA,10234226.0,0.436
JOR,Jul 2017,MNA,10234226.0,0.436
JOR,Aug 2017,MNA,10234226.0,0.436
JOR,Sep 2017,MNA,10234226.0,0.436
JOR,Oct 2017,MNA,10234226.0,0.436
JOR,Nov 2017,MNA,10234226.0,0.436
JOR,Dec 2017,MNA,10234226.0,0.436
JOR,Jan 2018,MNA,10462306.0,0.449
JOR,Feb 2018,MNA,10462306.0,0.449
JOR,Mar 2018,MNA,10462306.0,0.449
JOR,Apr 2018,MNA,10462306.0,0.449
JOR,May 2018,MNA,10462306.0,0.449
JOR,Jun 2018,MNA,10462306.0,0.449
JOR,Jul 2018,MNA,10462306.0,0.449
JOR,Aug 2018,MNA,10462306.0,0.449
JOR,Sep 2018,MNA,10462306.0,0.449
JOR,Oct 2018,MNA,10462306.0,0.449
JOR,Nov 2018,MNA,10462306.0,0.449
JOR,Dec 2018,MNA,10462306.0,0.449
JOR,Jan 2019,MNA,10671891.0,0.457
JOR,Feb 2019,MNA,10671891.0,0.457
JOR,Mar 2019,MNA,10671891.0,0.457
JOR,Apr 2019,MNA,10671891.0,0.457
JOR,May 2019,MNA,10671891.0,0.457
JOR,Jun 2019,MNA,10671891.0,0.457
JOR,Jul 2019,MNA,10671891.0,0.457
JOR,Aug 2019,MNA,10671891.0,0.457
JOR,Sep 2019,MNA,10671891.0,0.457
JOR,Oct 2019,MNA,10671891.0,0.457
JOR,Nov 2019,MNA,10671891.0,0.457
JOR,Dec 2019,MNA,10671891.0,0.457
JOR,Jan 2020,MNA,10865228.0,0.475
JOR,Feb 2020,MNA,10865228.0,0.475
JOR,Mar 2020,MNA,10865228.0,0.475
JOR,Apr 2020,MNA,10865228.0,0.475
JOR,May 2020,MNA,10865228.0,0.475
JOR,Jun 2020,MNA,10865228.0,0.475
JOR,Jul 2020,MNA,10865228.0,0.475
JOR,Aug 2020,MNA,10865228.0,0.475
JOR,Sep 2020,MNA,10865228.0,0.475
JOR,Oct 2020,MNA,10865228.0,0.475
JOR,Nov 2020,MNA,10865228.0,0.475
JOR,Dec 2020,MNA,10865228.0,0.475
JOR,Jan 2021,MNA,11066356.0,0.471
JOR,Feb 2021,MNA,11066356.0,0.471
JOR,Mar 2021,MNA,11066356.0,0.471
JOR,Apr 2021,MNA,11066356.0,0.471
JOR,May 2021,MNA,11066356.0,0.471
JOR,Jun 2021,MNA,11066356.0,0.471
JOR,Jul 2021,MNA,11066356.0,0.471
JOR,Aug 2021,MNA,11066356.0,0.471
